Local_Timestamp,Unix_Time,Address_IP,Count_Number,Host_Name_Text,Hits_Number
Wed Mar  2 13:13:47 2016,1456920827:,83.110.138.7,1,bba400565.alshamil.net.ae.,20.178
Tue Mar  1 07:39:47 2016,1456814387:,83.110.144.205,1,bba402541.alshamil.net.ae.,20.178
Wed Mar  2 16:33:24 2016,1456932804:,83.110.149.103,1,bba403709.alshamil.net.ae.,12.693
Tue Mar  1 15:35:07 2016,1456842907:,83.110.201.228,1,bba418820.alshamil.net.ae.,22.848
Wed Mar  2 15:31:27 2016,1456929087:,83.110.231.22,1,bba426996.alshamil.net.ae.,22.848
Tue Mar  1 09:34:09 2016,1456821249:,83.110.232.26,1,bba427254.alshamil.net.ae.,23.847
Tue Mar  1 07:32:19 2016,1456813939:,83.110.240.88,1,bba429602.alshamil.net.ae.,63.134
Tue Mar  1 22:24:49 2016,1456867489:,83.110.250.118,1,bba432426.alshamil.net.ae.,27.295
Mon Feb 29 20:04:20 2016,1456772660:,83.110.5.85,1,bba440521.alshamil.net.ae.,14.99
Tue Mar  1 07:47:58 2016,1456814878:,83.110.6.183,1,bba443413.alshamil.net.ae.,18.887
Tue Mar  1 19:01:39 2016,1456855299:,83.110.64.93,1,bba444593.alshamil.net.ae.,23.847
Wed Mar  2 12:18:52 2016,1456917532:,83.110.74.6,1,bba447300.alshamil.net.ae.,17.139
Tue Mar  1 15:14:25 2016,1456841665:,83.110.76.211,1,bba448013.alshamil.net.ae.,33.293
Wed Mar  2 15:30:36 2016,1456929036:,83.110.92.196,1,bba452570.alshamil.net.ae.,20.178
Tue Mar  1 19:35:37 2016,1456857337:,83.12.106.18,1,gec18.internetdsl.tpnet.pl.,20.879
Tue Mar  1 12:11:48 2016,1456830708:,83.12.96.149,1,gds149.internetdsl.tpnet.pl.,30.835
Wed Mar  2 12:49:02 2016,1456919342:,83.121.169.210,1,-,17.168
Tue Mar  1 14:25:25 2016,1456838725:,83.125.127.32,1,-,50.447
Wed Mar  2 14:13:21 2016,1456924401:,83.136.56.115,2,-,25.281
Mon Feb 29 18:20:01 2016,1456766401:,83.141.6.85,1,-,11.096
Mon Feb 29 21:24:31 2016,1456777471:,83.143.31.6,1,-,54.462
Wed Mar  2 03:11:52 2016,1456884712:,83.16.116.58,1,aem58.internetdsl.tpnet.pl.,34.086
Tue Mar  1 23:57:17 2016,1456873037:,83.173.130.20,2,83.173.130.20.dyn.user.ono.com.,55.015
Tue Mar  1 19:04:39 2016,1456855479:,83.191.60.164,1,m83-191-60-164.cust.tele2.lt.,33.099
Tue Mar  1 14:05:24 2016,1456837524:,83.209.209.206,1,h83-209-209-206.dynamic.se.alltele.net.,32.098
Tue Mar  1 12:05:48 2016,1456830348:,83.211.199.10,1,ip-199-10.sn2.clouditalia.com.,21.397
Tue Mar  1 12:16:51 2016,1456831011:,83.218.111.11,1,ip-83-218-111-11.rtk.net.pl.,28.795
Tue Mar  1 11:41:57 2016,1456828917:,83.230.180.150,1,cliente-29848.iberbanda.es.,15.506
Wed Mar  2 13:18:00 2016,1456921080:,83.3.101.137,1,gnx137.internetdsl.tpnet.pl.,34.186
Tue Mar  1 21:40:19 2016,1456864819:,83.33.137.140,1,140.Red-83-33-137.dynamicIP.rima-tde.net.,32.999
Tue Mar  1 21:36:25 2016,1456864585:,83.43.105.131,1,131.Red-83-43-105.dynamicIP.rima-tde.net.,12.154
Tue Mar  1 13:43:45 2016,1456836225:,83.46.240.167,1,167.Red-83-46-240.dynamicIP.rima-tde.net.,29.941
Tue Mar  1 20:38:54 2016,1456861134:,83.47.167.103,1,103.Red-83-47-167.dynamicIP.rima-tde.net.,37.091
Tue Mar  1 21:03:27 2016,1456862607:,83.48.6.160,1,160.Red-83-48-6.dynamicIP.rima-tde.net.,31.875
Mon Feb 29 19:12:46 2016,1456769566:,83.50.192.177,2,177.Red-83-50-192.dynamicIP.rima-tde.net.,46.274
Wed Mar  2 14:41:45 2016,1456926105:,84.1.121.166,1,540179A6.catv.pool.telekom.hu.,29.579
Wed Mar  2 16:37:36 2016,1456933056:,84.101.173.4,1,4.173.101.84.rev.sfr.net.,24.303
Tue Mar  1 09:23:21 2016,1456820601:,84.111.190.78,1,bzq-84-111-190-78.red.bezeqint.net.,27.189
Mon Feb 29 20:05:04 2016,1456772704:,84.117.244.98,1,-,9.105
Tue Mar  1 23:31:38 2016,1456871498:,84.123.225.229,1,84.123.225.229.dyn.user.ono.com.,28.388
Wed Mar  2 03:29:13 2016,1456885753:,84.126.104.6,1,84.126.104.6.dyn.user.ono.com.,42.61
Tue Mar  1 20:21:59 2016,1456860119:,84.131.153.8,1,p54839908.dip0.t-ipconnect.de.,23.388
Tue Mar  1 13:24:05 2016,1456835045:,84.131.221.115,1,p5483DD73.dip0.t-ipconnect.de.,40.417
Tue Mar  1 14:28:56 2016,1456838936:,84.141.204.168,1,p548DCCA8.dip0.t-ipconnect.de.,28.8
Tue Mar  1 20:16:46 2016,1456859806:,84.144.28.4,1,p54901C04.dip0.t-ipconnect.de.,22.488
Tue Mar  1 19:59:08 2016,1456858748:,84.149.174.126,1,p5495AE7E.dip0.t-ipconnect.de.,10.41
Wed Mar  2 01:52:51 2016,1456879971:,84.157.208.199,1,p549DD0C7.dip0.t-ipconnect.de.,21.031
Tue Mar  1 14:38:12 2016,1456839492:,84.173.202.226,1,p54ADCAE2.dip0.t-ipconnect.de.,44.633
Tue Mar  1 14:46:27 2016,1456839987:,84.173.203.57,1,p54ADCB39.dip0.t-ipconnect.de.,20.663
Tue Mar  1 13:19:31 2016,1456834771:,84.177.237.31,1,p54B1ED1F.dip0.t-ipconnect.de.,19.804
Tue Mar  1 14:04:02 2016,1456837442:,84.180.207.179,1,p54B4CFB3.dip0.t-ipconnect.de.,33.988
Tue Mar  1 21:44:14 2016,1456865054:,84.184.72.13,1,p54B8480D.dip0.t-ipconnect.de.,24.4
Wed Mar  2 15:57:05 2016,1456930625:,84.210.2.48,2,cm-84.210.2.48.getinternet.no.,33.047
Wed Mar  2 11:54:37 2016,1456916077:,84.241.2.46,1,84-241-2-46.shatel.ir.,9.211
Wed Mar  2 11:57:58 2016,1456916278:,84.241.27.51,1,84-241-27-51.shatel.ir.,14.399
Wed Mar  2 11:42:32 2016,1456915352:,84.241.3.81,1,84-241-3-81.shatel.ir.,15.211
Tue Mar  1 07:11:41 2016,1456812701:,84.241.34.72,1,84-241-34-72.shatel.ir.,25.92
Wed Mar  2 12:06:08 2016,1456916768:,84.241.39.254,1,84-241-39-254.shatel.ir.,9.72
Tue Mar  1 06:49:29 2016,1456811369:,84.241.42.126,1,84-241-42-126.shatel.ir.,12.786
Wed Mar  2 11:57:15 2016,1456916235:,84.241.42.7,1,84-241-42-7.shatel.ir.,14.908
Tue Mar  1 01:34:23 2016,1456792463:,84.241.44.153,1,84-241-44-153.shatel.ir.,12.786
Tue Mar  1 14:33:00 2016,1456839180:,84.241.47.86,1,84-241-47-86.shatel.ir.,22.82
Tue Mar  1 12:04:37 2016,1456830277:,84.241.55.18,1,84-241-55-18.shatel.ir.,32.329
Tue Mar  1 22:51:17 2016,1456869077:,84.241.67.187,1,187-67-241-84.dyn.cable.fcom.ch.,32.003
Tue Mar  1 21:13:08 2016,1456863188:,84.54.74.226,1,-,12.928
Wed Mar  2 00:35:59 2016,1456875359:,84.59.161.251,1,dslb-084-059-161-251.084.059.pools.vodafone-ip.de.,24.328
Tue Mar  1 15:10:47 2016,1456841447:,84.76.178.180,1,-,41.588
Tue Mar  1 21:03:20 2016,1456862600:,84.77.249.139,1,-,9.64
Tue Mar  1 16:04:33 2016,1456844673:,85.104.101.101,1,85.104.101.101.dynamic.ttnet.com.tr.,35.299
Wed Mar  2 11:03:11 2016,1456912991:,85.104.117.134,1,85.104.117.134.dynamic.ttnet.com.tr.,33.783
Tue Mar  1 21:07:53 2016,1456862873:,85.105.249.69,1,85.105.249.69.dynamic.ttnet.com.tr.,11.609
Tue Mar  1 07:30:37 2016,1456813837:,85.109.2.12,1,85.109.2.12.dynamic.ttnet.com.tr.,25.706
Wed Mar  2 11:53:09 2016,1456915989:,85.109.31.10,1,85.109.31.10.dynamic.ttnet.com.tr.,16.599
Wed Mar  2 01:29:45 2016,1456878585:,85.11.169.8,1,-,39.005
Tue Mar  1 15:44:01 2016,1456843441:,85.121.246.12,1,-,37.869
Tue Mar  1 15:29:13 2016,1456842553:,85.130.119.230,1,-,22.235
Tue Mar  1 09:37:57 2016,1456821477:,85.131.244.163,1,-,37.132
Tue Mar  1 17:33:13 2016,1456849993:,85.133.192.113,1,85.133.192.113.pos-1-0.7tir.sepanta.net.,37.248
Tue Mar  1 12:04:01 2016,1456830241:,85.133.215.61,1,85.133.215.61.pos-1-0.7tir.sepanta.net.,36.521
Tue Mar  1 23:59:34 2016,1456873174:,85.137.164.46,1,85.137.164.46.dyn.user.ono.com.,48.92
Tue Mar  1 20:41:05 2016,1456861265:,85.139.54.181,1,a85-139-54-181.cpe.netcabo.pt.,53.083
Tue Mar  1 14:53:18 2016,1456840398:,85.14.253.46,1,-,17.051
Tue Mar  1 16:40:12 2016,1456846812:,85.14.253.47,1,-,19.136
Tue Mar  1 19:16:41 2016,1456856201:,85.14.253.48,1,-,19.336
Tue Mar  1 21:24:53 2016,1456863893:,85.14.253.49,1,-,16.501
Wed Mar  2 03:16:58 2016,1456885018:,85.14.42.136,1,-,18.101
Tue Mar  1 13:27:55 2016,1456835275:,85.144.211.118,1,211-118-144-85.ftth.glasoperator.nl.,21.8
Wed Mar  2 00:54:01 2016,1456876441:,85.150.121.73,1,s55967949.adsl.online.nl.,20.345
Wed Mar  2 01:59:05 2016,1456880345:,85.170.93.35,1,85-170-93-35.rev.numericable.fr.,25.989
Tue Mar  1 14:06:38 2016,1456837598:,85.177.119.243,1,x55b177f3.dyn.telefonica.de.,34.955
Tue Mar  1 17:36:52 2016,1456850212:,85.179.13.18,1,x55b30d12.dyn.telefonica.de.,41.789
Wed Mar  2 11:12:10 2016,1456913530:,85.192.200.172,1,172.200.192.85.rev.sfr.net.,25.33
Tue Mar  1 19:16:57 2016,1456856217:,85.194.66.78,1,-,22.729
Wed Mar  2 11:44:08 2016,1456915448:,85.195.124.211,2,-,13.713
Tue Mar  1 20:18:00 2016,1456859880:,85.206.175.235,1,onlinesupport.biz.,13.101
Tue Mar  1 10:01:26 2016,1456822886:,85.214.224.82,1,-,27.427
Wed Mar  2 14:57:29 2016,1456927049:,85.222.170.91,1,91-170-222-85.adsl.verat.net.,21.397
Wed Mar  2 12:34:25 2016,1456918465:,85.236.234.159,1,host-85-236-234-159.flashnet.at.,37.721
Wed Mar  2 06:35:40 2016,1456896940:,85.25.15.211,1,-,10.448
Tue Mar  1 22:07:40 2016,1456866460:,85.251.222.163,1,85.251.222.163.dyn.user.ono.com.,40.298
Tue Mar  1 14:23:08 2016,1456838588:,85.251.68.131,1,85.251.68.131.dyn.user.ono.com.,63.888
Wed Mar  2 03:05:23 2016,1456884323:,85.255.48.184,1,85-255-48-184.ip.kis.lt.,8.385
Mon Feb 29 22:47:57 2016,1456782477:,85.31.188.110,1,85-31-188-110.blue.kundencontroller.de.,20.744
Wed Mar  2 14:53:51 2016,1456926831:,85.61.242.17,1,17.pool85-61-242.dynamic.orange.es.,37.998
Mon Feb 29 21:32:17 2016,1456777937:,85.81.185.85,1,0x5551b955.adsl.cybercity.dk.,14.999
Tue Mar  1 15:53:33 2016,1456844013:,85.90.216.66,1,85-90-216-66.mp.velton.ua.,49.18
Tue Mar  1 13:30:54 2016,1456835454:,85.91.139.15,1,-,35.891
Tue Mar  1 16:46:46 2016,1456847206:,85.95.241.152,1,152.241.95.85.datacenter-services.ixirtelekom.com.tr.,19.224
Tue Mar  1 01:59:13 2016,1456793953:,85.96.238.101,1,85.96.238.101.dynamic.ttnet.com.tr.,21.106
Wed Mar  2 13:46:39 2016,1456922799:,85.97.110.165,1,85.97.110.165.dynamic.ttnet.com.tr.,16.727
Tue Mar  1 14:26:18 2016,1456838778:,85.97.110.222,1,85.97.110.222.dynamic.ttnet.com.tr.,25.706
Tue Mar  1 11:34:34 2016,1456828474:,85.98.41.225,1,85.98.41.225.dynamic.ttnet.com.tr.,31.222
Mon Feb 29 22:59:43 2016,1456783183:,85.99.114.40,1,85.99.114.40.dynamic.ttnet.com.tr.,32.719
Wed Mar  2 09:17:21 2016,1456906641:,85.99.125.138,1,85.99.125.138.dynamic.ttnet.com.tr.,51.067
Tue Mar  1 13:18:59 2016,1456834739:,85.99.57.171,1,85.99.57.171.dynamic.ttnet.com.tr.,53.724
Tue Mar  1 07:29:19 2016,1456813759:,86.109.58.26,1,int0.client.access.azadnet.net.,10.291
Wed Mar  2 13:50:43 2016,1456923043:,86.122.27.49,1,86-122-27-049.bacau.rdsnet.ro.,34.603
Tue Mar  1 22:01:27 2016,1456866087:,86.129.118.247,1,host86-129-118-247.range86-129.btcentralplus.com.,29.892
Wed Mar  2 00:32:57 2016,1456875177:,86.129.177.225,1,host86-129-177-225.range86-129.btcentralplus.com.,24.932
Wed Mar  2 03:07:41 2016,1456884461:,86.130.102.179,1,host86-130-102-179.range86-130.btcentralplus.com.,27.996
Tue Mar  1 23:20:08 2016,1456870808:,86.132.50.113,1,host86-132-50-113.range86-132.btcentralplus.com.,29.206
Tue Mar  1 15:27:11 2016,1456842431:,86.136.65.121,1,host86-136-65-121.range86-136.btcentralplus.com.,54.089
Tue Mar  1 23:45:17 2016,1456872317:,86.137.73.80,1,host86-137-73-80.range86-137.btcentralplus.com.,35.113
Tue Mar  1 14:39:21 2016,1456839561:,86.138.168.81,1,host86-138-168-81.range86-138.btcentralplus.com.,32.113
Tue Mar  1 21:22:12 2016,1456863732:,86.138.209.230,1,host86-138-209-230.range86-138.btcentralplus.com.,27.479
Tue Mar  1 16:25:44 2016,1456845944:,86.146.113.35,1,host86-146-113-35.range86-146.btcentralplus.com.,37.888
Tue Mar  1 13:54:55 2016,1456836895:,86.148.48.131,1,host86-148-48-131.range86-148.btcentralplus.com.,30.102
Tue Mar  1 13:08:26 2016,1456834106:,86.152.144.124,1,host86-152-144-124.range86-152.btcentralplus.com.,31.842
Wed Mar  2 15:33:02 2016,1456929182:,86.156.103.66,1,host86-156-103-66.range86-156.btcentralplus.com.,28.893
Tue Mar  1 15:59:33 2016,1456844373:,86.159.78.174,1,host86-159-78-174.range86-159.btcentralplus.com.,51.786
Wed Mar  2 03:04:49 2016,1456884289:,86.167.23.182,1,host86-167-23-182.range86-167.btcentralplus.com.,10.312
Tue Mar  1 20:09:26 2016,1456859366:,86.167.31.146,1,host86-167-31-146.range86-167.btcentralplus.com.,28.893
Wed Mar  2 12:06:55 2016,1456916815:,86.17.17.195,1,cpc86431-seve24-2-0-cust194.13-3.cable.virginm.net.,20.083
Tue Mar  1 12:40:19 2016,1456832419:,86.174.46.59,1,host86-174-46-59.range86-174.btcentralplus.com.,35.475
Tue Mar  1 13:02:20 2016,1456833740:,86.175.164.205,1,host86-175-164-205.range86-175.btcentralplus.com.,30.102
Tue Mar  1 01:29:14 2016,1456792154:,86.182.49.98,1,host86-182-49-98.range86-182.btcentralplus.com.,20.123
Wed Mar  2 12:09:21 2016,1456916961:,86.191.110.219,2,host86-191-110-219.range86-191.btcentralplus.com.,26.877
Tue Mar  1 21:01:46 2016,1456862506:,86.20.250.198,1,cpc7-nmal19-2-0-cust709.19-2.cable.virginm.net.,67.923
Wed Mar  2 12:23:38 2016,1456917818:,86.34.147.178,1,-,25.601
Tue Mar  1 21:22:18 2016,1456863738:,86.43.110.185,1,-,30.789
Tue Mar  1 16:46:02 2016,1456847162:,86.44.216.120,1,86-44-216-120-dynamic.agg2.rcm.rsl-rtd.eircom.net.,13.409
Tue Mar  1 08:10:19 2016,1456816219:,86.57.60.8,1,-,10.574
Tue Mar  1 17:22:21 2016,1456849341:,86.98.145.61,1,bba553019.alshamil.net.ae.,14.678
Tue Mar  1 12:52:06 2016,1456833126:,86.98.149.134,1,bba554108.alshamil.net.ae.,21.193
Tue Mar  1 15:22:59 2016,1456842179:,86.98.149.32,1,bba554006.alshamil.net.ae.,15.105
Wed Mar  2 11:23:58 2016,1456914238:,86.98.21.81,1,-,19.673
Wed Mar  2 16:34:53 2016,1456932893:,86.98.53.38,1,bba591858.alshamil.net.ae.,18.693
Wed Mar  2 11:43:35 2016,1456915415:,86.98.65.172,1,bba595294.alshamil.net.ae.,12.693
Wed Mar  2 14:13:36 2016,1456924416:,86.98.8.122,1,-,28.605
Tue Mar  1 06:37:49 2016,1456810669:,86.99.243.136,1,-,10.887
Tue Mar  1 22:12:22 2016,1456866742:,86.99.38.225,1,-,9.64
Wed Mar  2 14:50:30 2016,1456926630:,86.99.63.228,1,-,9.64
Wed Mar  2 11:24:25 2016,1456914265:,87.10.4.248,1,host248-4-dynamic.10-87-r.retail.telecomitalia.it.,16.994
Tue Mar  1 09:02:38 2016,1456819358:,87.101.137.146,1,-,8.855
Wed Mar  2 11:02:53 2016,1456912973:,87.101.216.99,1,-,18.104
Tue Mar  1 16:13:49 2016,1456845229:,87.103.5.148,1,148.5.103.87.rev.vodafone.pt.,45.908
Tue Mar  1 20:35:14 2016,1456860914:,87.107.208.27,1,-,8.404
Tue Mar  1 13:12:18 2016,1456834338:,87.116.188.161,1,-,37.87
Tue Mar  1 12:12:12 2016,1456830732:,87.126.65.11,1,87-126-65-11.btc-net.bg.,29.016
Wed Mar  2 12:37:57 2016,1456918677:,87.13.170.7,1,host7-170-dynamic.13-87-r.retail.telecomitalia.it.,15.193
Wed Mar  2 15:22:41 2016,1456928561:,87.13.233.241,1,host241-233-dynamic.13-87-r.retail.telecomitalia.it.,16.994
Tue Mar  1 21:42:18 2016,1456864938:,87.147.226.124,1,p5793E27C.dip0.t-ipconnect.de.,23.698
Wed Mar  2 15:45:51 2016,1456929951:,87.155.15.27,1,p579B0F1B.dip0.t-ipconnect.de.,23.698
Tue Mar  1 14:06:59 2016,1456837619:,87.169.83.84,1,p57A95354.dip0.t-ipconnect.de.,10.304
Tue Mar  1 20:28:28 2016,1456860508:,87.183.99.42,1,p57B7632A.dip0.t-ipconnect.de.,23.698
Tue Mar  1 18:23:04 2016,1456852984:,87.206.60.147,1,87-206-60-147.dynamic.chello.pl.,21.843
Tue Mar  1 13:03:39 2016,1456833819:,87.207.126.237,1,87-207-126-237.dynamic.chello.pl.,73.328
Mon Feb 29 21:33:59 2016,1456778039:,87.207.204.4,1,87-207-204-4.dynamic.chello.pl.,18.203
Wed Mar  2 12:30:07 2016,1456918207:,87.218.167.129,1,129.167.218.87.dynamic.jazztel.es.,29.914
Wed Mar  2 03:41:34 2016,1456886494:,87.225.65.73,1,-,56.03
Wed Mar  2 00:22:02 2016,1456874522:,87.227.225.173,1,-,18.101
Wed Mar  2 12:38:07 2016,1456918687:,87.227.251.121,1,-,23.595
Mon Feb 29 19:14:56 2016,1456769696:,87.228.103.122,1,-,29.611
Tue Mar  1 09:25:35 2016,1456820735:,87.228.103.9,2,-,25.978
Tue Mar  1 18:46:08 2016,1456854368:,87.238.144.136,1,136.144-238-87.ripe.regiespfs.net.,44.507
Tue Mar  1 14:15:59 2016,1456838159:,87.247.116.178,1,client-87-247-116-178.inturbo.lt.,31.212
Tue Mar  1 13:30:05 2016,1456835405:,87.253.189.138,1,emotion.138.189.253.87.ftth.lwlcom.net.,20.185
Wed Mar  2 02:59:04 2016,1456883944:,87.70.24.59,1,-,18.61
Tue Mar  1 11:36:33 2016,1456828593:,87.70.31.165,1,-,28.231
Tue Mar  1 21:48:03 2016,1456865283:,87.71.16.37,1,-,57.595
Tue Mar  1 21:52:20 2016,1456865540:,87.71.6.138,1,-,23.798
Tue Mar  1 12:44:15 2016,1456832655:,87.71.66.226,1,-,23.83
Tue Mar  1 23:12:23 2016,1456870343:,87.71.84.40,1,-,23.798
Wed Mar  2 16:46:58 2016,1456933618:,87.71.91.27,1,-,57.873
Tue Mar  1 15:22:17 2016,1456842137:,87.97.113.230,1,87-97-113-230.pool.invitel.hu.,23.504
Tue Mar  1 02:31:21 2016,1456795881:,87.98.174.251,1,-,56.032
Wed Mar  2 13:31:24 2016,1456921884:,88.107.164.184,1,88-107-164-184.dynamic.dsl.as9105.com.,33.964
Wed Mar  2 12:53:42 2016,1456919622:,88.147.109.239,1,88-147-109-239.v4.ngi.it.,29.205
Tue Mar  1 00:12:20 2016,1456787540:,88.148.105.79,1,-,15.482
Tue Mar  1 20:06:17 2016,1456859177:,88.16.32.87,1,87.Red-88-16-32.dynamicIP.rima-tde.net.,18.692
Mon Feb 29 18:17:30 2016,1456766250:,88.17.100.55,1,55.Red-88-17-100.dynamicIP.rima-tde.net.,22.839
Wed Mar  2 14:56:47 2016,1456927007:,88.17.242.102,1,102.Red-88-17-242.dynamicIP.rima-tde.net.,19.691
Tue Mar  1 13:02:04 2016,1456833724:,88.17.30.84,1,84.Red-88-17-30.dynamicIP.rima-tde.net.,34.49
Wed Mar  2 16:21:05 2016,1456932065:,88.200.136.53,1,5850-AMTS-1-53.dialup.samtel.ru.,23.881
Wed Mar  2 13:32:00 2016,1456921920:,88.202.12.145,1,145.12.202.88.dynamic.sat.abo.nordnet.fr.,41.897
Wed Mar  2 16:38:38 2016,1456933118:,88.225.214.153,1,88.225.214.153.dynamic.ttnet.com.tr.,21.637
Wed Mar  2 17:29:48 2016,1456936188:,88.236.237.165,1,88.236.237.165.dynamic.ttnet.com.tr.,18.42
Wed Mar  2 15:22:18 2016,1456928538:,88.241.113.168,1,88.241.113.168.dynamic.ttnet.com.tr.,17.632
Wed Mar  2 12:05:56 2016,1456916756:,88.247.144.91,1,88.247.144.91.dynamic.ttnet.com.tr.,23.011
Wed Mar  2 11:42:17 2016,1456915337:,88.247.155.194,1,88.247.155.194.dynamic.ttnet.com.tr.,22.199
Wed Mar  2 11:45:54 2016,1456915554:,88.247.206.67,1,88.247.206.67.dynamic.ttnet.com.tr.,22.199
Tue Mar  1 10:47:53 2016,1456825673:,88.247.251.92,1,88.247.251.92.dynamic.ttnet.com.tr.,23.065
Wed Mar  2 16:33:49 2016,1456932829:,88.247.98.130,1,88.247.98.130.dynamic.ttnet.com.tr.,17.011
Tue Mar  1 13:03:41 2016,1456833821:,88.248.188.199,1,88.248.188.199.dynamic.ttnet.com.tr.,40.76
Tue Mar  1 12:16:53 2016,1456831013:,88.249.103.10,1,88.249.103.10.dynamic.ttnet.com.tr.,35.322
Tue Mar  1 14:35:46 2016,1456839346:,88.249.126.175,1,88.249.126.175.dynamic.ttnet.com.tr.,35.299
Tue Mar  1 15:59:35 2016,1456844375:,88.249.197.221,1,88.249.197.221.dynamic.ttnet.com.tr.,35.808
Tue Mar  1 15:01:40 2016,1456840900:,88.249.252.100,1,88.249.252.100.dynamic.ttnet.com.tr.,35.808
Wed Mar  2 12:05:00 2016,1456916700:,88.249.255.165,1,88.249.255.165.dynamic.ttnet.com.tr.,17.52
Tue Mar  1 12:12:19 2016,1456830739:,88.249.40.137,1,88.249.40.137.dynamic.ttnet.com.tr.,27.321
Tue Mar  1 16:53:33 2016,1456847613:,88.250.144.40,1,88.250.144.40.dynamic.ttnet.com.tr.,33.773
Wed Mar  2 09:35:24 2016,1456907724:,88.250.146.225,1,88.250.146.225.dynamic.ttnet.com.tr.,49.442
Wed Mar  2 12:37:48 2016,1456918668:,88.250.22.31,1,88.250.22.31.dynamic.ttnet.com.tr.,27.699
Tue Mar  1 12:51:35 2016,1456833095:,88.66.1.146,1,dslb-088-066-001-146.088.066.pools.vodafone-ip.de.,28.172
Wed Mar  2 15:29:07 2016,1456928947:,88.67.91.48,1,dslb-088-067-091-048.088.067.pools.vodafone-ip.de.,30.291
Wed Mar  2 13:37:58 2016,1456922278:,88.75.219.243,1,dslb-088-075-219-243.088.075.pools.vodafone-ip.de.,24.017
Tue Mar  1 23:49:04 2016,1456872544:,88.78.48.212,1,dslb-088-078-048-212.088.078.pools.vodafone-ip.de.,24.328
Tue Mar  1 10:49:38 2016,1456825778:,88.87.81.185,1,dynamicip-88-87-81-185.pppoe.volgograd.ertelecom.ru.,14.113
Tue Mar  1 13:10:57 2016,1456834257:,88.90.62.71,1,ti0059a400-5931.bb.online.no.,16.49
Wed Mar  2 08:17:22 2016,1456903042:,89.108.135.49,1,-,22.037
Tue Mar  1 23:13:57 2016,1456870437:,89.114.136.96,1,96.136.114.89.rev.vodafone.pt.,47.806
Tue Mar  1 11:46:54 2016,1456829214:,89.122.163.49,1,-,8.735
Mon Feb 29 19:43:02 2016,1456771382:,89.123.236.55,1,-,44.386
Tue Mar  1 22:48:50 2016,1456868930:,89.129.217.224,1,-,13.131
Mon Feb 29 21:00:21 2016,1456776021:,89.136.41.28,1,dyn-89.136.41.28.tm.upcnet.ro.,12.654
Mon Feb 29 19:46:47 2016,1456771607:,89.137.130.213,1,-,52.993
Tue Mar  1 14:56:21 2016,1456840581:,89.137.194.61,1,-,25.893
Tue Mar  1 08:49:12 2016,1456818552:,89.137.26.104,1,-,79.323
Mon Feb 29 22:16:19 2016,1456780579:,89.163.155.141,1,-,20.479
Tue Mar  1 06:30:12 2016,1456810212:,89.163.155.158,1,-,17.895
Tue Mar  1 16:08:19 2016,1456844899:,89.163.155.159,1,-,17.978
Tue Mar  1 19:10:03 2016,1456855803:,89.163.155.160,1,-,16.501
Wed Mar  2 00:55:55 2016,1456876555:,89.163.155.161,1,-,29.995
Tue Mar  1 07:16:26 2016,1456812986:,89.165.93.135,1,adsl-89-165-93-135.sabanet.ir.,11.039
Wed Mar  2 16:48:19 2016,1456933699:,89.169.181.161,1,-,19.696
Wed Mar  2 15:24:11 2016,1456928651:,89.210.31.22,1,ppp089210031022.access.hol.gr.,23.988
Tue Mar  1 20:38:52 2016,1456861132:,89.219.215.236,1,-,23.728
Tue Mar  1 07:37:18 2016,1456814238:,89.22.151.113,1,-,65.858
Tue Mar  1 13:13:45 2016,1456834425:,89.248.96.191,1,89-248-96-191.redes.interdominios.com.,10.57
Tue Mar  1 17:22:27 2016,1456849347:,89.249.221.98,1,host-ip98-221-249-89.wise.net.lb.,8.408
Tue Mar  1 13:36:50 2016,1456835810:,89.25.62.253,1,89-25-62-253.btc-net.bg.,40.014
Tue Mar  1 14:26:44 2016,1456838804:,89.32.127.20,1,-,9.547
Tue Mar  1 12:32:21 2016,1456831941:,89.33.129.154,1,-,8.949
Tue Mar  1 17:55:04 2016,1456851304:,89.35.134.132,4,-,33.195
Tue Mar  1 09:08:21 2016,1456819701:,89.35.67.169,1,-,18.766
Mon Feb 29 22:38:04 2016,1456781884:,89.36.12.77,1,89-36-12-77.stedu.ro.,55.526
Wed Mar  2 17:45:40 2016,1456937140:,89.38.14.177,1,Unassigned-Reverse.FiberNETWORK.Ro.,12.284
Wed Mar  2 12:24:08 2016,1456917848:,89.39.120.48,1,-,76.237
Wed Mar  2 07:19:06 2016,1456899546:,89.39.120.53,1,-,75.033
Wed Mar  2 11:34:04 2016,1456914844:,89.41.17.140,1,-,19.769
Tue Mar  1 10:07:49 2016,1456823269:,89.41.234.131,1,-,8.735
Tue Mar  1 11:17:35 2016,1456827455:,89.43.216.228,1,-,8.735
Wed Mar  2 12:11:22 2016,1456917082:,89.43.222.140,1,-,20.268
Tue Mar  1 07:48:04 2016,1456814884:,89.43.224.181,1,-,17.769
Wed Mar  2 15:00:08 2016,1456927208:,89.44.130.41,1,-,12.483
Wed Mar  2 00:04:04 2016,1456873444:,89.44.64.30,1,-,29.579
Wed Mar  2 11:54:48 2016,1456916088:,89.73.137.221,1,89-73-137-221.dynamic.chello.pl.,28.303
Mon Feb 29 21:42:41 2016,1456778561:,89.77.69.205,1,89-77-69-205.dynamic.chello.pl.,13.015
